identifier,created_on,updated_on,ingestion_type,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,duration,bit_rate,sample_rate,category,genres,audio_set,alt_files,filesize,license,license_version,creator,creator_url,title,meta_data,tags,last_synced_with_source,removed_from_source,view_count,standardized_popularity
11fd8b4a-70bc-4c92-b3eb-1e6f17c1405e,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,221,https://www.jamendo.com/track/221,https://mp3d.jamendo.com/download/track/221/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=221,224000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""8"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=221""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,LVO Hardcore,"{""listens"": ""35448"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7889523420500695
4665ea8e-7125-4428-90e0-76c0de81dabc,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,222,https://www.jamendo.com/track/222,https://mp3d.jamendo.com/download/track/222/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=222,161000,,,music,"{hardcorepunk,punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""9"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=222""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Que du naturel,"{""listens"": ""24079"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7174596219404253
b6671380-dbc5-4d92-86ae-a601b2ce761c,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,223,https://www.jamendo.com/track/223,https://mp3d.jamendo.com/download/track/223/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=223,217000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""10"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=223""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Voici le gala,"{""lyrics"": ""Aux concepteurs de Gala, Je veux leur dire qu'ils m'exaspèrent Leurs feuilles de choux où rien ne va bientôt va dire que mon père n'est pas mon père Presse buildozer et bourre moi le moue démolis nos points de repère descence baisée par tous les trous recueils de langue de vipère Voici le gala du petit monde de la jet set ! Ohhhhhh Jennifer, J'ai trop mal dormi ... sur mon yacht Je suis allé hier faire le fête Avec une bande de copains producteurs d'Australie Ohhhhh chuis trop fatigué, je vais ptêt faire qu'un disque aujourd'hui ! **EEEEUUUUUUUUUUUUUUUUUUUURRRRRRHH** Aux éditeurs de Voici, Je veux leur dire qu'ils puent la mort Tant mieux pour eux si on les lit Dites moi m'insurgerais-je à tort ? De penser qu'un tel ramassis d'ordures ne plaide pas le bon sens se délecter des peines d'autrui n'oeuvre pas pour la bienséance Voici le gadin, nos pauvres destins Depuis que Laeticia a couché avec son hamster Je ne suis plus le même, je désespère Jean-Christophe arrivera-t-il à retrouver l'amour Malgré son handicap qui le lie à sa chaise pour toujours.... son seul ami, son labrador qui le guide dans cette nuit permanente, car il est aveugle lui-même s'est donné la mort, trop fragile qu'il était ne pouvant vivre avec ce souvenir abject de l'acte perpetré par son père , un berger allemand extrêmement menbré qui l'a violé à l'âge de six mois... 'tu n'es pas mon père je préfère la mort Plutôt mourrir que d'entendre tes regrets' Plutôt mourrir que d'entendre : ce numéro va se vendre ! Donneur de leçons je ne suis pas J'ai mes travers et mes déviances Mais quant à Voici et Gala Je ne suis pas sous l'influence C'est le journal des langues de pute les mêmes qui aiment la tentation perverse, qui se joue sur une île la boucle est bouclée, attention ! c'est mes sujets, toujours les mêmes... j'adore me sentir different ca change rien, je le dis quand même que ses gosses crèvent à 35 ans !! Ouais, c'est bon ca !! Nananana.... Vaut mieux en rire, ouais ! MAIS QUE FAIT LA POLICE ?!"", ""listens"": ""24170"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7182236423512303
a6222e81-01a2-435e-8a56-0694ca69e2ba,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,224,https://www.jamendo.com/track/224,https://mp3d.jamendo.com/download/track/224/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=224,109000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""11"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=224""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Croquemitaine,"{""listens"": ""29438"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_veryhigh"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7563628999105264
1b41a555-0b3c-44a9-bbc1-0bf9121ba7c8,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,225,https://www.jamendo.com/track/225,https://mp3d.jamendo.com/download/track/225/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=225,205000,,,music,"{punk}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""12"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=225""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Histoire de grouin,"{""lyrics"": ""A celles qui s'entrainent , se font prendre comme ca, A celles qui en jarrtelles font du cinéma Fond de commercialité (?...?) mister pervers (x2) A celles qui consomnent par six des verges noires par tous les orifices et sans faire d'histoires. A celles qui sont actrices de films classés en rose, se donnent sans artifice, le respect s'impose! Des kilomètres de bite dans une carrière, toi tu as vraiment tout pour me plaire! Fond de commercialité (?...?) mister pervers (x2) A celles qui consomment par six des verges noires par tous les orifices et sans faire d'histoires. A celles qui sont actrices de films classés en rose, se donnent sans artifice, le respect s'impose! Un coup à gauche, un coup à droite, un coup à gauche, un coup à droite et un coup au milieu, Dommage que tu n'aies pas trois mains. Dommage. Femmes sauveuses pour les serviteurs de Dieu qui font l'amour avec leurs mains. Un coup à gauche, un coup à droite, et un coup au milieu, dommage que tu n'ais pas trois mains! Femmes sauveuses pour les serviteurs de Dieu qui font l'amour avec leurs mains. Un coup à gauche, un coup à droite, Fond de commercialité (?...?) mister pervers (x2) A celles qui rêvent d'amour et d'hommes pour les étreindre, à 1000 euros par jour on ne va pas les plaindre! A celles qui à 30 ans prennent leur retraite du X, Se recyclent facilement en présentatrice. Mon disque dur insatiable en raffole, au point qu'il déborbe de grouins, (chorus : ils débordent de grouins) Des blacks, des blanches, et même quelques tafiolles, Mais toutes majeures j'espère du moins, j'espère du moins"", ""listens"": ""17661"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6506537158757713
30b98def-d59f-46ed-ba39-076179f467e1,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,349,https://www.jamendo.com/track/349,https://mp3d.jamendo.com/download/track/349/mp32,https://usercontent.jamendo.com?type=album&id=44&width=200&trackid=349,225000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/44/music-for-ever"", ""audio_set"": ""Music For Ever"", ""set_position"": ""2"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=44&width=200&trackid=349""}",,,by-nc-nd,2.0,DJ Epsilon,https://www.jamendo.com/artist/19/djepsilon,Space Sailors,"{""listens"": ""23939"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""release_date"": ""2005-01-28""}","[{""name"": ""instrumental"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7162760817720205
ff88c232-191c-470d-b37b-bc54937311a0,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,226,https://www.jamendo.com/track/226,https://mp3d.jamendo.com/download/track/226/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=226,222000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""13"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=226""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,JLP vs momomatic,"{""listens"": ""19526"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6731137355417485
c8e3b41b-fbe3-4420-a1ed-a5eb9d92c79b,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,227,https://www.jamendo.com/track/227,https://mp3d.jamendo.com/download/track/227/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=227,245000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""14"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=227""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Légionnaire zoophile,"{""lyrics"": ""Mouche petite mouche vient dans ma main !!! je te prefere aux libellules aux araignee et meme au lapin ! je te dresserais petite mouche et ferai de toi ma compagne t obsevant depuis ton etat larvaire craignant que la dure vie ne tepargne in sec ti ci de!!!!!!! begon vert begon rouge Catch ! guepe joli guepe butine moi je te prefere aux ours blancs aux mamiferes et surtout aux chats je te dresserais petite guepe et ferai de toi ma maitresse meme si tu n es pas de la race des reines je taimerais ma guepe qu a cela ne tienne geicha maya prend garde a ton belle habit rayé ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ chaque jour je vois disparaitre des insectes par milliers, impuissant , je suis temoin de cette horible carnage femme jolie femme vient dans ma couche je te prefere a la gangraine je saurais exploiter ta jolie bouche aaaaaaaaaaaaaaaaaahhhhhhhhhhhhh femme jolie femme vient dans ma couche je te prefere a la gangraine je saur exploiter ta jolie bouche je te dresserais jolie femme et ferai de toi ma servante meme si tu n es pas de la race des reines je taimerai ! quand meme qu a cela ne tienne REPOS !!!!!!!!!!!"", ""listens"": ""18064"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6557645903179654
bf4cee7e-21da-417d-905e-b8e9d7477516,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,228,https://www.jamendo.com/track/228,https://mp3d.jamendo.com/download/track/228/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=228,190000,,,music,"{rock}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""15"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=228""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,La frontière,"{""lyrics"": ""Rien n'est précaire comme vivre, nul n'est passager, C'est un peu fondre comme le givre ,et pour le vent être léger. Un jour tu passes la frontière, d'où viens tu ? Mais où vas tu donc? Demain qu'importe et qu'importe hier, le coeur change. Passe ton doigt là sur ta tampe, touche l'enfance de tes yeux Mmieux vaut laisser à celui (?...?) Les arbres sont beaux en automne, Mais l'enfant qu'est-il devenu? Je me regarde et je m'étonne de ce voyage vers l'inconnu. Peu à peu tu te fais silence mais pas assez vite, Pour mieux sentir ta discenblance, Et sur le toi même d'entendre. C'est long d'être un homme, une chose, C'est long de renoncer à tout! (?...?) Combien faut-il d'années secondes alors pour l'homme abjurer. Rien n'est precaire comme vivre rien comme etre n'est passager. Combien faut-il d'années secondes alors pour abjurer, Pouquoi c'est si (?...?) Peu à peu tu fais le silence mais pas assez vite pourtant, Pour mieux sentir ta discenblance et sur le toi même d'entendre. Un jour tu passes la frontiere, Précaire comme vivre et fondre comme le givre (x2) (?...?) Passe ton doigt là sur ta tampe, touche l'enfance de tes yeux Mieux vaut laisser (?...?) Les arbres sont beaux en automne Mais l'enfant qu'est-il devenu ?"", ""listens"": ""18283"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6584797452612534
e1132e86-8987-41fa-b180-82a319db2865,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,229,https://www.jamendo.com/track/229,https://mp3d.jamendo.com/download/track/229/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=229,180000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""16"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=229""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Headbanger,"{""listens"": ""33464"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7792025640674437
b05643c0-c41f-4649-bac6-dddbcfa9b79e,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,230,https://www.jamendo.com/track/230,https://mp3d.jamendo.com/download/track/230/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=230,124000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""17"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=230""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Noxious,"{""listens"": ""30753"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7643255950631795
38e9ede0-ac08-4d95-aca6-192cfc6fe514,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,231,https://www.jamendo.com/track/231,https://mp3d.jamendo.com/download/track/231/mp32,https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=231,276000,,,music,"{metal}","{""set_url"": ""https://www.jamendo.com/album/31/pouce"", ""audio_set"": ""Pouce !"", ""set_position"": ""18"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=31&width=200&trackid=231""}",,,by-nc-sa,2.0,David TMX,https://www.jamendo.com/artist/14/david.tmx,Ralalalatouf,"{""lyrics"": ""Ralalalatouf !!!!!!!!!! Ralalalachnouf !!!!!!!! Rilelidoduhuhu !!!!!!!!!!! Ramofouilleducu !!!!!!!!!!!!"", ""listens"": ""25865"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7317355264624975
20da9cfa-8e7c-4551-9868-7f21793eef8a,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,350,https://www.jamendo.com/track/350,https://mp3d.jamendo.com/download/track/350/mp32,https://usercontent.jamendo.com?type=album&id=44&width=200&trackid=350,250000,,,music,,"{""set_url"": ""https://www.jamendo.com/album/44/music-for-ever"", ""audio_set"": ""Music For Ever"", ""set_position"": ""3"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=44&width=200&trackid=350""}",,,by-nc-nd,2.0,DJ Epsilon,https://www.jamendo.com/artist/19/djepsilon,Steel BlackSmith,"{""listens"": ""31430"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nd-nc/2.0/jp/"", ""release_date"": ""2005-01-28""}","[{""name"": ""instrumental"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.7682254224226182
c07a213b-f845-48b6-9342-a9f2377e024e,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,241,https://www.jamendo.com/track/241,https://mp3d.jamendo.com/download/track/241/mp32,https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=241,340000,,,music,"{rock}","{""set_url"": ""https://www.jamendo.com/album/33/simple-exercice"", ""audio_set"": ""Simple Exercice"", ""set_position"": ""1"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=241""}",,,by-nc-sa,2.0,Both,https://www.jamendo.com/artist/5/both,Simple Exercice,"{""lyrics"": ""Je suis obstinément cyclothymique, l’altruisme rentré en dedans Et las des sourires mécaniques, je n’suis qu’un avis divergeant. Affligeant comme un flic, la matraque à la main, Je craque ou tu m’expliques les raisons de ton dédain. Ho toi reste à ta place, espèce de ... lalalala Car quand les embrouilles s’entassent c’est ceux qu’on aime qui ramassent. Un simple exercice de routine Je reste comme deux ronds de flan et je flippe Quand je suis d’humeur assassine. Un simple exercice de routine On n’dit pas que des trucs marrants quand la bonne humeur se mutine. Vénus la déesse, fait de toi ma faiblesse, vois Comme ma patience est en proie à l’obéissance vouée à tes lèvres. Parfois vénus s’absente et disparaît sa patience Maintenant je suis las de toi Si tu n’veux pas que l’amour trépasse, court vite changer de face ... ou trace !! Je suis la prêtresse qui fait pleuvoir les mots qui piquent Tu peux redouter la foudre de ma météo lunatique. Le baromètre de l’humeur prédit un temps à querelle Le parapluie est de rigueur au terme du cycle menstruel. Je t’appelle et ton sceau marque l’empreinte de ma bétise Car le temps est bien moins beau au moment où passe une crise. Un simple exercice de routine Je reste comme deux ronds de flan et je flippe Quand je suis d’humeur assassine Un simple exercice de routine On n’dit pas que des trucs marrants quand la bonne humeur se mutine Vénus la déesse, fait de toi ma faiblesse, vois Comme ma patience est en proie à l’obéissance vouée à tes lèvres. Parfois vénus s’absente et disparaît sa patience Maintenant je suis las de toi Si tu n’veux pas que l’amour trépasse, court vite changer de face ... ou trace !!"", ""listens"": ""46709"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""happy"", ""provider"": ""jamendo""}, {""name"": ""male"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8312471539013143
ca315523-f296-44b5-9e61-646e52c4b621,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,243,https://www.jamendo.com/track/243,https://mp3d.jamendo.com/download/track/243/mp32,https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=243,249000,,,music,"{rock}","{""set_url"": ""https://www.jamendo.com/album/33/simple-exercice"", ""audio_set"": ""Simple Exercice"", ""set_position"": ""3"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=243""}",,,by-nc-sa,2.0,Both,https://www.jamendo.com/artist/5/both,The Monster,"{""lyrics"": ""There’s Monster in me And like the wind Never takes the same way The Monster loves to travel And fortunately Gives a trip at my mind The Monster in front of me Naked and rude I love him sometime The Monster in front of me When I see behind him I can see you... The Monster who sleeps in you I know his name Because it’s mine The Monster so beautiful But I think it’s... The wrong side of my mind... --- There’s a Monster in me Anger and mystery Passion and crime I’m sorry Oh my Lord... shapeless The Monster gives me a smile I give my soul My body... I’m proud The Monster so beautiful But I think it’s... The wrong side of my mind..."", ""listens"": ""81515"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""female"", ""provider"": ""jamendo""}, {""name"": ""neutral"", ""provider"": ""jamendo""}, {""name"": ""speed_medium"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.8957941300242992
605f6a17-1395-4277-b5cf-7b53a8a22eaf,2021-06-27 17:21:13.282294,2021-06-27 17:22:19.699862,commoncrawl,jamendo,jamendo,244,https://www.jamendo.com/track/244,https://mp3d.jamendo.com/download/track/244/mp32,https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=244,270000,,,music,"{rock}","{""set_url"": ""https://www.jamendo.com/album/33/simple-exercice"", ""audio_set"": ""Simple Exercice"", ""set_position"": ""4"", ""set_thumbnail"": ""https://usercontent.jamendo.com?type=album&id=33&width=200&trackid=244""}",,,by-nc-sa,2.0,Both,https://www.jamendo.com/artist/5/both,Qui Déchante,"{""lyrics"": ""Nous sommes maîtres de notre existence, architecte de notre courte vie. Libre à nous de lui donner un sens, d’essayer sinon tans pis. Nos aspirations sont par décence à la hauteur de nos moyens. Apprendre à briller par ses absences c’est éviter les lendemains Qui déchantent, comme des lendemains de fête, comme les pâles dimanche et la vie trop laide, Qui déchante ? A l’aube je fais le bilan, toi à ma droite et mon émoi se traduit par des gestes lents, s’il te plait reste près de moi. Nos aspirations omniprésentes à se compromettre, à chercher les ennuis. Etre reflechi en dilettante, afin de mieux brûler la vie, Par les deux bouts de la chandelle morne et se fondre dans le même destin. Prendre les vieux démons par les cornes et assumer les lendemains Qui déchantent, comme des lendemains de fête, comme les pâles dimanche et la vie trop laide Qui déchante ? A l’aube je fais le bilan, toi à ma droite et mon émoi se traduit par des gestes lents, s’il te plait reste près de moi . Nous sommes maîtres de notre existence, pas à pas nous en écrivons l’histoire. Nous savons qu’à vaincre sans péril, on triomphe sans gloire. Notre inspiration et nos déviances, parfois nous font prendre des chemins obscurs, Marcher d’un pas long vers l’insouciance, et contourner les nombreux murs. Mais par chance , j’ai su prendre la tangente, les chemins de traverse, les directions inverses Qui déchante ? Léthargique ou bien conscient, j’aime les deux états je crois, Je rêve de les aimer longtemps, s’il te plait ne me réveille pas."", ""listens"": ""17807"", ""downloads"": ""0"", ""playlists"": ""0"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""release_date"": ""2004-12-28""}","[{""name"": ""female"", ""provider"": ""jamendo""}, {""name"": ""speed_high"", ""provider"": ""jamendo""}, {""name"": ""vocal"", ""provider"": ""jamendo""}]",2021-06-27 17:22:19.699862,false,0,0.6525227355519582
